compiledRelease/planning/budget/description,value_million_dolar
ADQUISICION DE PLACA RADIOGRAFICA PARA EL HOSPITAL DE CLINICAS 2021-2022,118.48467122883542
ADQUISICION DE REACTIVOS PARA INMUNOHISTOQUIMICA PARA EL DPTO. DE ANATOMIA PATOLOGICA 2021-2022,261.5165297382738
SERVICIO DE MANTENIMIENTO Y REPARACION DE EQUIPOS DE VIDEOENDOSCOPIA MARCA FUJINON DEL HOSPITAL NACIONAL DE ITAUGUA,111.391318714928
Provisión de Mano de Obra para Trabajos en la Modalidad HHP5,5476.215904093918
MANTENIMIENTO Y REPARACION DE TRANSFORMADORES GENERADORES,28.39521638550376
Servicios de Agrimensores (para plano georreferenciado e informe pericial),9.61042852572415
Adquisición de Almuerzo Escolar para las escuelas del Dpto de Guaira ,2107.4662710379234
Servicio de Asistencia Técnica para Creación de Politicas de Seguridad de la Información (SBE).,73.65114106185582
PROVISIÓN DE AGUA MINERAL,3.3143013477835126
PROVISIÓN DE PASAJES AÉREOS,1841.2785265463958
"Contratación de servicios de reparación y mantenimiento de equipos de aire acondicionado, de generador y de transformador",7.383895147156356
SERVICIO DE FLORERIA (AD REFERENDUM - PLURIANUAL 2017-2018),80.97544857656871
CONTRATACIÓN DE SERVICIOS DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO CON PROVISIÓN DE REPUESTOS A NECESIDAD PARA CAMAS ELECTRICAS DE LA MARCA HILL ROM PERTENECIENTES AL IPS - AD REFERENDUM 2018,452.09249058124595
"Locacion de Inmueble para Oficinas de la SNNA - Fono Ayuda, en la Ciudad de Asuncion. Plurianual 2017-2019",52.285023423942505
Locación de Inmuebles (primer grupo),323.05026745894475
" SERVICIOS DE CONSULTORÍA PARA LA FISCALIZACIÓN DE LAS OBRAS DE HABILITACIÓN Y MANTENIMIENTO DE LA RUTA NACIONAL N° 9 Y ACCESOS, TRAMO 3, LOTE N° 6",4445.353635317063
"CONTRATACIÓN DE SERVICIOS DE MANTENIMIENTO Y REPARACIÓN DE VEHÍCULOS DE LAS MARCAS KIA, JEEP Y VARIOS DEL PARQUE AUTOMOTOR DE LA JUSTICIA ELECTORAL - PLURIANUAL 2019/2020",276.1917789819594
SERVICIO DE PROVISION DE INTERNET DE CONTINGENCIA PARA VPN E INTERNET PARA EL EDIFICIO CENTRAL,183.87301970656554
"Servicio de mantenimiento y reparación de transformadores, generadores, y motores eléctricos",123.36566127860851
MANTENIMIENTO Y REPARACION DE SERVIDORES,30.187916577484796
"ADQUISICION DE MEDICAMENTOS, INSUMOS, MATERIALES Y VACUNAS PARA USO VETERINARIO",35.46451585689009
LOCACIÓN DETERMINADA,19.149296676082518
CONSTRUCCION DE AULAS 2º BLOQUE PARA LA UNIVERSIDAD NACIONAL DE CAAGUAZU.,345.06928578063946
SERVICIO DE ACTUALIZACIÓN DE SOFTWARE PARA LA DIRECCIÓN NACIONAL DE LA PATRULLA CAMINERA,180.44529560154677
Servicio de mantenimiento y reparación de ascensor de la marca Hyundai ,18.412785265463956
ADQUISICION DE TEST RÁPIDO PARA DENGUE IGG/IGM/NS1,1292.1824609149141
"SERVICIO DE IMPRESIONES VARIAS - PLURIANUAL 2020, 2021 y 2022 - AD REFERÉNDUM 2020.-",193.33424528737154
"ADQUISICIÓN DE COMPUESTOS QUÍMICOS Y MATERIALES DE LABORATORIO - PLURIANUAL 2020, 2021 Y 2022 - AD REFERÉNDUM 2020.-",193.33424528737154
Locación de Inmueble Determinado Nº 3 para depósito de la Sede Central,14.582925930247454
"SERVICIOS DE IMPRESION, FOTOCOPIADO Y ESCANEADO",47.04466635326041
SERVICIO DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE INTEGRACIÓN ELECTRÓNICA - DOMOTICA,25.926122293036524
 Servicio de Mantenimiento y Reparación de Datacenter (SBE),91.05570007111217
LOCACION DE INMUEBLES PARA EL MRE,88.51394132813834
Servicio de Mantenimiento y Reparación de Vehiculos,452.81874866227196
MANTENIMIENTO Y REPARACIÓN DE HELICÓPTEROS UH-1H Y AVIÓN CASA - PLURIANUAL,1593.2511527005865
ADQUISICIÓN DE BATERIAS PARA VEHICULOS DEL MAG,35.74163890970286
Auditoría Externa de la AFD,124.75766321560457
Servicio de Ethical Hacking,30.366776628993442
ADQUISICIÓN DE SELLOS ,4.192766191317332
ADQUISICIÓN DE CARGA DE NITRÓGENO LIQUIDO,9.766634765084673
Servicio de Seguridad y Vigilancia,261.07237063842587
"MANTENIMIENTO PREVENTIVO, CORRECTIVO Y CALIBRACIÓN DE BASCULAS DEL AISP Y AIG",20.125277718323197
Provisión e instalación de cubiertas para vehículos del Congreso Nacional,15.093958288742398
Alquiler de bebederos eléctricos con sistema de filtrado,3.542048878424883
"SERVICIO DE SEGUIMIENTO DE CONSULTORIA GANADERA, AUDITORIA EXTERNA Y ACTIVIDADES CONEXOS",46.95898134275413
"SERVICIO DE DESCONTAMINACION, DESINFECCION Y DETOXIFICACION PARA OFICINAS DEL MINISTERIO DEL INTERIOR",10.062638859161599
CONTRATACIÓN DE SEGUROS GENERALES - AD REFERENDUM,73.12467997800731
Servicio Tercerizado de Guardería - Ad Referéndum 2021,38.24679247422254
SERVICIO POR TELEVISION POR CABLE,8.385532382634665
SERVICIO DE TRADUCCION,16.344783108642112
ADQUISICIÓN DE ARTÍCULOS ELÉCTRICOS,2.019378666228665
MANTENIMIENTO PREDIAL DE PLANTA VILLA ELISA,180.1276822487904
SERVICIO DE LIMPIEZA Y FUMIGACION,9.153078540839582
Servicio de Auditoria Externa,162.52162665578211
CONTRATACION DE POLIZAS DE SEGUROS PARA VEHICULOS Y MOTOCICLETAS,21.36824759047137
Seguro del edificio y sobre Bienes,4.341719001828524
SERVICIO DE LAVADO DE VEHICULOS PLURIANUAL,5.393778425851897
SERVICIO DE MANTENIMIENTO DE EQUIPO TRATADOR DE AGUA MARCA FRESENIUS-SERVICIO HEMODIÁLISIS ,40.861957771605276
ADQUISICION ARTICULOS DE LIMPIEZA AÑO 2021-2022,134.7465014576924
CONTRATACION DE SEGURO PARA VEHICULOS,26.054205376933652
CONTRATACION POLIZA SEGURO DE VEHICULOS,66.74665271050185
ADQUISICIÓN DE ASCENSOR PARA EL HOSPITAL RIGOBERTO CABALLERO-AD REFERENDUM,151.7817421426278
SERVICIO DE DESAGOTE PARA LOS JUZGADOS DEL DPTO. CENTRAL - AD REFERENDUM,39.227479460741066
Mantenimiento Preventivo de Sistema de Climatización ,16.747952681878417
SERVICIO ALTERNATIVO DE INTERNET PARA LA STP,1.7750434455985333
Seguro de Edificio y Vehículos Plurianual 2.021 - 2.022,26.277711786657118
SERVICIO DE FLETE DE GAS LICUADO DE PETRÓLEO,0.24190279000790324
SERVICIO DE FUMIGACION,11.583003834712809
Provisión e instalación de baterias para la H. Cámara de Senadores,3.2689566217284223
ADQUISICIÓN DE FERTILIZANTES E INSECTICIDAS PARA LA FACULTAD DE CIENCIAS VETERINARIAS DE LA UNIVERSIDAD NACIONAL DE ASUNCION,51.684456173743065
ADQUISICIÓN DE MATERIA PRIMA PARA LA FÁBRICA DE ALIMENTOS BALANCEADOS DE LA FACULTAD DE CIENCIAS VETERINARIAS DE LA UNIVERSIDAD NACIONAL DE ASUNCIÓN,137.75375031572017
ADQUISICIÓN DE SEMILLAS PARA EL DEPARTAMENTO DE PRODUCCIÓN ANIMAL DE LA FACULTAD DE CIENCIAS VETERINARIAS DE LA UNIVERSIDAD NACIONAL DE ASUNCIÓN,16.344783108642112
ADQUISICIÓN DE ALIMENTOS BALANCEADOS PARA LA FACULTAD DE CIENCIAS VETERINARIAS DE LA UNIVERSIDAD NACIONAL DE ASUNCIÓN PLURIANUAL,81.72391554321055
ADQUISICIÓN DE UNIFORMES PARA FUNCIONARIOS DE PETROPAR,227.71899970840403
Servicio de Mantenimiento Correctivo y Preventivo de Equipos de Laboratorio de la Fábrica de Vallemí,257.9043326712639
Servicio de Tercerización de Personal Profesional,45.22002613308172
Servicios de Consultoría para Asesoría Administrativa para Apoyo en Procesos de Contrataciones PLURIANUAL 2020/2021,23.822521380845878
Contratación de Seguridad y Vigilancia del Edificio,13.010446700687796
"ALQUILER DE OFICINA REGIONAL ORMIC SEDE CORONEL OVIEDO, DEPARTAMENTO DE CAAGUAZU",3.824679247422254
CONSTRUCCIÓN DE AULAS EN DOS PLANTAS Y SANITARIOS INCLUSIVOS SEXADOS PARA LA ESC. BÁSICA N° 2507 MANUEL ORTIZ GUERRERO,152.51886718020506
Servicio de Conexión a Internet por Fibra Óptica para la FADA/UNA,18.089588705489657
Servicio de mantenimiento y reparacion de vehiculos,16.344783108642112
Adquisición de Móviles para Laboratorios Metrológicos y de Muestreo,948.7397447777744
ADQUISICION DE CEMENTO PORTLAND PARA LA DIRECCION DE VIALIDAD,25.922989458137476
OBRA DE REGULARIZACIÓN DE EMPEDRADOS CON CARPETA ASFÁLTICA EN EL CASCO URBANO DEL DISTRITO DE ITAKYRY,121.71542126625607
ADQUISICION DE EQUIPOS PARA PANADERIA -PLURIANUAL,17.66762083375227
ADQUISICION DE AGUA MINERAL,1.6344783108642111
ADQUISICIÓN DE PASAJES AÉREOS Y SERVICIOS CONEXOS ,7.845495892148214
SEGURO DE VEHICULOS,8.159315727834143
REPARACION DEL SISTEMA DE SOBRECARGA Y CAMBIO DE TURBO COMPRESOR CON MANTENIMIENTO PREVENTIVO DE LA MOTONIVELADORA MARCA VOLVO G930,11.097904238218291
SERVICIO DE TELEFONÍA CELULAR PARA DIRECTIVOS DE LA AFD,2.94206095955558
CONTRATACIÓN DE SEGUROS PARA EDIFICIOS Y VEHÍCULOS DE USO MILITAR,61.747321627828164
MANTENIMIENTOS Y REPARACIONES MENORES DE EDIFICIOS Y LOCALES,48.96104542540154
CD N° 63/21 ADQUISICIÓN DE TEXTILES Y VESTUARIOS (REMERAS) PARA MSPYBS.,1.7880061661863351
ADQUISICIÓN DE ALIMENTOS PARA PERSONAS,98.05612297572888
SERVICIO DE RECOLECCION DE RESIDUOS COMUNES TIPO I PARA EL HOSPITAL DE CLINICAS -AD REFERENDUM 2022,93.52844479993406
MANTENIMIENTO Y REMODELACIÓN DE VENTANALES DEL BLOQUE I,26.617249648221
"CONSTRUCCION DE EMPEDRADO EN CALLE VIRGEN DEL CARMEN ENTRE MANZANAS 1163, 1164, 1165, 1166 Y 5144 DE LA COMPAÑÍA 2º COSTA SALINAS BARRIO SAN MIGUEL ",19.170996549768073
CONTRACION DE SERVICIOS GASTRONOMICOS Y ALQUILER PARA EVENTOS,3.525206214661293
SERVICIO DE LAVADERO Y GOMERÍA PARA VEHÍCULOS DE LA STP,3.354212953053866
MANTENIMIENTO PREVENTIVO DE ELEVADOR MARCA THYSSENKRUPP,2.9371428143181895
ADQUISICION DE EQUIPOS PARA PANADERIA -PLURIANUAL,23.798004206182913
SERVICIO DE LIMPIEZA E HIGIENIZACION DEL HOSPITAL DE CLINICAS - AD REFERENDUM 2022,176.88438681640778
Locación de Inmueble para Asiento de la Sucursal del BNF en la Ciudad de Horqueta.,30.93347924597945
LOCACION TERRENO PARA ESTACION DE BOMBEO MARIANO ROQUE ALONSO,4.603196316365989
Asesoría Impositiva,38.78548351941899
Adquisición de Equipos e Insumos para Enfermería.- ,4.195430610376591
SERVICIO DE FISCALIZACION DE CONSTRUCCION DE OFICINA UNIDAD ZONAL DE FILADELFIA - BOQUERON - PLURIANUAL,49.96771036164345
SERVICIO DE FUMIGACION CON OZONO,27.672256862694397
SERVICIO DE PUBLICACION EN DIARIOS,25.156597147903998
"Servicio de Consultoría de Ingeniería para la Elaboración del Proyecto Ejecutivo, la Coordinación General, Supervisión de las Intervenciones Previstas para la Rehabilitación y Modernización del Complejo Acaray - Yguazú",13662.346542624642
CONTRATACIÓN DE SERVICIOS FÚNEBRES,26.151652973827378
"MANTENIMIENTO PREVENTIVO Y CORRECTIVO DEL SISTEMA ELECTROMECANICO, ELECTRICO , SISTEMA DE AGUA POTABLE Y DESAGUE DEL PALACIO DE JUSTICIA DE ASUNCIÓN - CONTRATO ABIERTO - PLURIANUAL - SBE",490.3434932592633
ADQUISICIÓN DE LICENCIAS Y SOPORTE TÉCNICO PARA LA SSEAF,188.7859133279373
Actualización de Licencias VMWARE y Soporte Técnico para Equipo Fortinet.,28.324051172623488
ADQUISICION DE BATERIAS PARA LA FLOTA DE VEHICULOS Y MAQUINARIAS DE LA DIRECCION DE SERVICIOS URBANOS,27.544246473945105
ADQUISICION DE TRANSPORTADORES PARA MINICARGADORAS PARA LA DIRECCION DE SERVICIOS URBANOS,24.54169183762613
ADQUISICION DE UTENSILIOS DESCARTABLES DE COCINA 2021-2022,48.46432501501244
ADQUISICIÓN DE INSUMOS PARA IMPRESIONES - PLURIANUAL 2021 Y 2022.-,26.12497174988083
ADQUISICIÓN DE SEGUROS PARA EDIFICIOS Y VEHÍCULOS,9.80850434349613
ADQUISICION DE SEGURO MEDICO PARA FUNCIONARIOS - PLURIANUAL,93.20449119872077
"ADQUISICION DE DESMALEZADORA, MOTOBOMBA, EQUIPOS DE PERFORACION DE POZO Y COMPRESOR DE AIRE",56.045128259168706
Servicio Técnico de Mant.de Sistema Informático (Préstamo/Contabilidad/Presupuesto),29.4206095955558
CONTRATACION DE SERVICIO DE LIMPIEZA Y FUMIGACION PARA LAS OFICINAS DE LA DINAPI,27.459235622518747
Servicio de Limpieza del Edificio del CONES. ,15.639015374010945
CONSTRUCCIÓN DE PAVIMENTO PÉTREO -CALLE 1º DE MAYO E/DELFÍN CHAMORRO Y CALLE FLORIDA,15.89002482337566
MANTENIMIENTO Y REPARACION DE ACONDICIONADORES DE AIRE ,13.075826486913689
"Adquisición de materiales eléctricos para el Congreso Nacional, Estacionamiento del Congreso Nacional y Centro de Bienestar Infantil del Congreso Nacional",25.131855373047337
SERVICIO DE AUDITORIA EXTERNA,5.448260981731426
ADQUISICION DE SEGURO PARA VEHICULOS DE LA FACULTAD DE CIENCIAS VETERINARIAS DE LA UNIVERSIDAD NACIONAL DE ASUNCION,11.614473916662357
SERVICIOS DE AUDITORIA EXTERNA ,3.1790603146308904
ADQUISICIÓN DE MATERIALES ELÉCTRICOS - AD REFERENDUM,11.441038278961738
MANTENIMIENTO Y MONITOREO DE ALARMAS PARA LA SEDECO,0.48838211928622627
ADQUISICION DE SOFTWARE DE GESTION DE RECURSOS HUMANOS Y LIQUIDACION DE HABERES,523.0330594765476
ADQUISICIÓN DE ALCOHOL ABSOLUTO,32813.786568909905
Servicio de Guarda y Custodia de Cheques (SBE),19.613739730370533
ADQUISICIÓN DE PASAJES AÉREOS INTERNACIONAL PLURIANUAL 2020/2021,26.151652973827378
Servicio de Limpieza de Edificios para las Facultades de Odontología y Medicina de la U.N.C. - PLURIANUAL AÑOS 2021 Y 2022,22.52311112370883
SERVICIO DE TAXI AEREO PARA EL MAG,120.95139500395162
Servicio de Publicación Escrita de Avisos,3.2689566217284223
Adquisiciòn de Cubiertas para el MDP,35.958522839012645
ADQUISICIÓN DE PRODUCTOS ALIMENTICIOS Y SALES MINERALES,137.29617811259374
ADQUISICION DE MATERIALES ELECTRICOS PARA MANTENIMIENTO DE PLAZAS Y PARQUES,27.513298444368047
AMPLIACION DEL LABORATORIO DE RESIDUOS DEL SENAVE,26.836087824440806
ADQUISICION DE DISCOS PARA SERVIDOR,2.6594294217584067
CONSTRUCCIÓN DE EMPEDRADO Y REPARACIÓN BARRIO GUARANI,30.649270968663597
Adquisición de Toner,65.37913243456845
"Consultoria para la revisión, análisis y actualización de datos del departamento de catastro de la municipalidad, mediente la implementacion de un sistema de actualización de registros de construcciones",64.77982366610229
Servicio de Seguridad y Vigilancia,254.6237764838589
SERVICIO DE LIMPIEZA Y FUMIGACION DE OFICINA PARA EL FONDO GANADERO,27.94794529125847
CONTRATACION DE SERVICIOS DE CONSULTORIAS INDIVIDUAL,73.33985904763259
SERVICIO DE SISTEMA ELECTRONICO PARA TRANSACCIONES EN EL MERCADO DE DIVISAS,5.592638210230177
SERVICIO DE PUBLICACIONES EN PERIODICOS,4.086195777160528
"ADQUISICION DE SUSTANCIAS QUIMICAS, ESTANDARES DE REFERENCIA Y GASES",12.670708942426494
Adquisición de Seguro Contra Todo Riesgo para Vehículos prestados Volkswagen y Hyundai,2.154788329474859
LPN N° 71/21 ADQUISICIÓN DE IDURSULFASA PARA PACIENTES CON ENFERMEDAD DE MUCOPOLISACARIDOSIS TIPO II (MSP II),1424.0792730590601
C.D 25 Construcción de Pavimento Tipo Empedrado ? Calle Estero Bellaco e/ Astelfo Delvalle y Marcelino Vera ,18.965568723144585
Construcción de pavimento tipo empedrado con cordón cuneta en la Calle 01 de Marzo del Barrio La Amistad - Ad Referéndum,23.299436278219687
MICROSEGURO SOCIAL EXCLUSIVO PARA PARTICIPANTES DEL PROGRAMA TEKOPORA DEL MINISTERIO DE DESARROLLO SOCIAL,280.1603700389775
SERVICIO DE MANTENIMIENTO Y REPARACION MENOR DE OBRAS CIVILES EN LAS SEDES DE LOS JUZGADOS DE PRIMERA INSTANCIA y JUZGADO DE PAZ DE CANINDEYU- AD REFERENDUM y PLURIANUAL,27.78613128469159
Adquisición de Tintas y Tóner,80.2796635388388
ADQUISICIÓN DE UNIFORMES PARA EL DEPARTAMENTO DE SEGURIDAD Y VIGILANCIA DE LA ADMINISTRACIÓN NACIONAL DE NAVEGACIÓN Y PUERTOS,3.8583495006260566
Servicios de recolección de residuos en contenedores,15.224635894727406
MANTENIMIENTO Y REPARACION CON PROVISIÓN DE REPUESTOS PARA BEBEDEROS DEL SNPP - PLURIANUAL - AD REFERENDUM,28.766818271210116
SERVICIO DE MANTENIMIENTO Y REPARACIÓN DE EDIFICIOS DEL FONDO GANADERO,27.78613128469159
SERVICIOS DE MANTENIMIENTO Y REPARACION DE VEHICULOS DE LA FTC,89.8963070975316
Servicios de Sistemas de Comunicacion por Satelite (Telefonia Satelital),2.630956646135321
"PROVISION DE SERVICIOS ,EQUIPOS E INSUMOS PARA EL CONTROL DE BIENES DEL SENAVE",371.50444343269703
MANTENIMIENTO Y REPARACIÓN DE CÁMARA DE FLUJO LAMINAR,7.191704567802529
ADQUISICIÓN DE PLACAS RADIOGRÁFICAS DECLARADOS DESIERTOS EN LA LICITACIÓN CON ID 399449 PARA EL HOSPITAL CENTRAL DE POLICÍA RIGOBERTO CABALLERO-PLURIANUAL,27.78070481669952
ADQUISICIÓN DE PAPEL PARA OFICINA Y COMPUTACIÓN CON CRITERIO DE SUSTENTABILIDAD,16.975282532829542
Adquisicion de Insumos Metalicos,9.902071553764346
ADQUISICION DE AGENDAS,6.677988034697908
ADQUISICIÓN DE DISCOS PARA SERVIDORES DEL DATACENTER - AD REFERÉNDUM AL PRESUPUESTO 2022,11.350824504992863
SERVICIOS DE FISCALIZACION DE OBRAS VARIAS PARA LA INSTITUCION AÑO 2022,140.62490760615046
"CONSTRUCCION DE EMPEDRADO EN CALLE 16 DE AGOSTO ENTRE MANZANAS 3326, 3327, 3328, 4076, 4077, 4078 Y 4079 DE LA COMPAÑÍA 7º YBYRARO BARRIO GIRASOL ",20.328429826186962
Servicio de Limpieza para la Facultad de Medicina de la U.N.C. AD REFERÉNDUM Año 2022,13.30439985910492
CONSULTORIA PARA ASESOR CONTABLE DE LA JUNTA DEPARTAMENTAL DE MISIONES AÑO 2022 (AD REFERENDUM),3.324331703231958
ADQUISICIÓN DE COMBUSTIBLE DIÉSEL,24.59722538544565
ADQUISICION DE MEDICAMENTOS E INSUMOS PARA EL PROGRAMA NACIONAL DE DIABETES ,3828.383043990385
Contratación de Especialista Biomedico,25.536030976284493
CONTRATACION DE SERVICIOS DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO CON PROVISION DE REPUESTOS A DEMANDA PARA EQUIPOS DE LA MARCA BAUMER ,173.1552430557744
ADQUISICION DE COMBUSTIBLES (AD REFERENDUM 2019-2020,3042.3446127325456
SERVICIO DE IMPRESION DE MATERIALES Y CARTELERIA,12.88894968582477
Servicio de Consultoría para la Fiscalización de la Construcción de Redes Colectoras de Desague Cloacal y Promoción de Conexiones Intradomiciliarias para la Ciudad de Iturbe Dpto. de Guaira,184.48171241796265
Servicios de provisión de café,18.596913118118596
SERVICIOS DE GUARDERÍA INFANTIL,53.0288215645362
MANTENIMIENTO Y REPARACION DE ASCENSORES DEL MSPBS,14.028126614856706
Contratación de Servicio Técnico y Licencias con Herramientas Informáticas para la sistematización de los 12° Juegos Sudamericanos,1054.8138459323388
ADQUISICIÓN DE CAMILLA PARA TRASLADO DE PACIENTES PARA LA DIRECCIÓN GENERAL DEL REGISTRO DEL ESTADO CIVIL,1.0336713795783186
REPARACIÓN Y MANTENIMIENTO DE TRANSFORMADORES ELÉCTRICOS DEL HOSPITAL DE CLÍNICAS - AD REFERÉNDUM 2022,10.735328026662556
Locación de Inmueble para Asiento de la Sucursal del BNF en la Ciudad de Horqueta.,34.07425966260451
"SERVICIO DE IMPRESION, FOTOCOPIADO Y ESCANEADO",201.25277718323198
Consultoría para el Programa de Educación Socioambiental y Sanitario (PEAS) en el Barrio Chacarita Alta,1.677106476526933e-07
Adquisición de Tarjetas de PVC y Porta Tarjetas.- ,2.7659678564120442
Adquisición de Equipos y Herramientas para Taller.,8.771020337583812
Adquisición de Caravanas Electronicas.-,8.228088645409974
"SUSCRIPCION DE SERVICIO ONLINE PARA ACCESO A LEYES, JURISPRUDENCIA Y DOCTRINAS",5.41829560051486
ADQUISICIÓN DE SILO BOLSAS Y CARPA PLÁSTICA PARA COBERTURA DE ENSILAJES,4.139099100096101
SERVICIO DE HOTELERIA Y CEREMONIAL - PLURIANUAL,73.5515239888895
Adquisición de combustibles,24.886777506015626
ADQUISICION DE SIROLIMUS PARA EL INAT ,394.8658625749277
Locación de Inmueble (Determinado) para Asiento del BNF Piso 13 Edificio Inter-Express de la Ciudad de Asunción.,59.84155211275786
"SERVICIO DE PUBLICACIONES VARIAS - PLURIANUAL 2020, 2021 y 2022 - AD REFERÉNDUM 2020.-",82.85753369458781
"SERVICIO DE CATERING - PLURIANUAL 2020, 2021 Y 2022 - AD REFERÉNDUM 2020.-",99.42904043350538
SERVICIOS DE LIMPIEZA INTEGRAL ,30.712525822793882
Servicios de Soporte Técnico para Plataforma Microsoft,24.829561384981243
SERVICIO DE SEGURO MEDICO PARA FUNCIONARIOS PLURIANUAL - AD REFERÉNDUM ,12.116472589536244
ADQUISICIÓN DE REACTIVOS E INSUMOS PARA EL INSTITUTO NACIONAL DEL CÁNCER,918.3076342491505
Soporte del Software de Gestión Documental,16.60335411761664
MANTENIMIENTO Y REPARACION DE INSTALACIONES ESPECIALES DE LOS JUZGADOS DE LUQUE Y SAN LORENZO,41.92766191317333
Adquisición de baterías para vehículos ,3.1865023054011727
MANTENIMIENTO Y REPARACION DEL SISTEMA DE CLIMATIZACION,33.54212953053866
SERVICIO DE LAVADERO Y GOMERÍA PARA VEHÍCULOS DE LA STP,3.354212953053866
SERVICIO DE TRANSPORTE PARA FUNCIONARIOS DE PETROPAR,756.394403233196
Mantenimiento de Acondicionadores de Aire - Plurianual,33.54212953053866
Mantenimiento y reparación de acondicionadores de aire,2.4517174662963166
Contratación de Servicio Técnico y Licencias con Herramientas Informáticas para la sistematización de los 12° Juegos Sudamericanos,1054.8138459323388
Locación de Inmueble para Asiento de la Sucursal del BNF en la ciudad de Limpio,103.11923663242308
SERVICIO DE PROVISION DE INTERNET DE CONTINGENCIA PARA VPN E INTERNET PARA EL EDIFICIO CENTRAL,193.3072370389271
TRABAJOS DE DISEÑO Y CONSTRUCCION DE OBRAS CIVILES PARA LA PRIMERA DIVISIÓN DE INFANTERIA COMO COMPENSACIONES PREVISTAS EN EL CONVENIO ESPECIFICO ENTRE EL MINISTERIO DE OBRAS PUBLICAS Y COMUNICACIONES Y DEFENSA NACIONAL EN EL MARCO DEL PROYECTO AVENIDA COSTANERA SUR,832.6142357697918
ALQUILER DE EQUIPOS PSICOTECNICOS Y DE VISTA Y OIDO,28.04289739400685
SERVICIO DE PUBLICIDAD Y PROPAGANDA,8.385532382634665
SERVICIO DE PROVISION DE FIRMAS DIGITALES-PLURIANUAL-CONTRATO ABIERTO- AD REFERENDUM,15.093958288742398
"LOCACION DE INMUEBLE DETERMINADO PARA SEDE DE LAS SIGUIENTES DEPENDENCIAS: JUZGADO DE PAZ DE YPEJHU, YASY CAÑY y DEPOSITO DEL PODER JUDICIAL DE CANINDEYU, PLURIANUAL",26.162861033820157
SERVICIO DE SERVIDORES VIRTUALES DE CONTINGENCIA,248.8477186435703
Adquisición de Alcohol liquido y en gel,1.677106476526933
SERVICIO DE PUBLICACION EN DIARIOS,24.517174662963168
